X(mm),Y(mm),Z(mm)
80.349094,31.816519,0.000000
80.446336,31.819675,0.000000
80.543582,31.822903,0.000000
80.640831,31.826205,0.000000
80.738084,31.829581,0.000000
80.835340,31.833029,0.000000
80.932600,31.836551,0.000000
81.029863,31.840147,0.000000
81.127129,31.843815,0.000000
81.224399,31.847558,0.000000
81.321671,31.851373,0.000000
81.418946,31.855262,0.000000
81.516225,31.859224,0.000000
81.613506,31.863260,0.000000
81.710790,31.867369,0.000000
81.808076,31.871552,0.000000
81.905365,31.875808,0.000000
82.002657,31.880137,0.000000
82.099951,31.884540,0.000000
82.197247,31.889017,0.000000
82.294546,31.893566,0.000000
82.391846,31.898190,0.000000
82.489149,31.902887,0.000000
82.586454,31.907657,0.000000
82.683760,31.912501,0.000000
82.781069,31.917418,0.000000
82.878379,31.922409,0.000000
82.975691,31.927474,0.000000
83.073004,31.932612,0.000000
83.170319,31.937823,0.000000
83.267635,31.943109,0.000000
83.364953,31.948467,0.000000
83.462272,31.953900,0.000000
83.559592,31.959406,0.000000
83.656913,31.964985,0.000000
83.754235,31.970638,0.000000
83.851558,31.976365,0.000000
83.948882,31.982165,0.000000
84.046207,31.988039,0.000000
84.143532,31.993987,0.000000
84.240858,32.000008,0.000000
84.338184,32.006103,0.000000
84.435511,32.012271,0.000000
84.532838,32.018513,0.000000
84.630165,32.024829,0.000000
84.727492,32.031219,0.000000
84.824820,32.037682,0.000000
84.922148,32.044218,0.000000
85.019475,32.050829,0.000000
85.116802,32.057513,0.000000
85.214129,32.064271,0.000000
85.311456,32.071103,0.000000
85.408782,32.078008,0.000000
85.506108,32.084987,0.000000
85.603433,32.092040,0.000000
85.700757,32.099166,0.000000
85.798081,32.106366,0.000000
85.895404,32.113640,0.000000
85.992726,32.120987,0.000000
86.090047,32.128409,0.000000
86.187367,32.135904,0.000000
86.284685,32.143473,0.000000
86.382003,32.151115,0.000000
86.479319,32.158831,0.000000
86.576634,32.166622,0.000000
86.673947,32.174485,0.000000
86.771258,32.182423,0.000000
86.868568,32.190434,0.000000
86.965876,32.198519,0.000000
87.063182,32.206678,0.000000
87.160487,32.214911,0.000000
87.257789,32.223217,0.000000
87.355089,32.231597,0.000000
87.452387,32.240051,0.000000
87.549683,32.248579,0.000000
