X(mm),Y(mm),Z(mm)
47.967846,95.250000,0.000000
48.067779,95.250000,0.000000
48.167712,95.250000,0.000000
48.267645,95.250000,0.000000
48.367578,95.250000,0.000000
48.467511,95.250000,0.000000
48.567444,95.250000,0.000000
48.667377,95.250000,0.000000
48.767310,95.250000,0.000000
48.867243,95.250000,0.000000
48.967176,95.250000,0.000000
49.067109,95.250000,0.000000
49.167042,95.250000,0.000000
49.266975,95.250000,0.000000
49.366908,95.250000,0.000000
49.466841,95.250000,0.000000
49.566774,95.250000,0.000000
49.666707,95.250000,0.000000
49.766640,95.250000,0.000000
49.866573,95.250000,0.000000
49.966506,95.250000,0.000000
50.066439,95.250000,0.000000
50.166372,95.250000,0.000000
50.266305,95.250000,0.000000
50.366238,95.250000,0.000000
50.466171,95.250000,0.000000
50.566104,95.250000,0.000000
50.666037,95.250000,0.000000
50.765970,95.250000,0.000000
50.865903,95.250000,0.000000
50.965836,95.250000,0.000000
51.065769,95.250000,0.000000
51.165702,95.250000,0.000000
51.265635,95.250000,0.000000
51.365568,95.250000,0.000000
51.465501,95.250000,0.000000
51.565434,95.250000,0.000000
51.665367,95.250000,0.000000
51.765300,95.250000,0.000000
51.865234,95.250000,0.000000
51.965167,95.250000,0.000000
52.065100,95.250000,0.000000
52.165033,95.250000,0.000000
52.264966,95.250000,0.000000
52.364899,95.250000,0.000000
52.464832,95.250000,0.000000
52.564765,95.250000,0.000000
52.664698,95.250000,0.000000
52.764631,95.250000,0.000000
52.864564,95.250000,0.000000
52.964497,95.250000,0.000000
53.064430,95.250000,0.000000
53.164363,95.250000,0.000000
53.264296,95.250000,0.000000
53.364229,95.250000,0.000000
53.464162,95.250000,0.000000
53.564095,95.250000,0.000000
53.664028,95.250000,0.000000
53.763961,95.250000,0.000000
53.863894,95.250000,0.000000
53.963827,95.250000,0.000000
54.063760,95.250000,0.000000
54.163693,95.250000,0.000000
54.263626,95.250000,0.000000
54.363559,95.250000,0.000000
54.463492,95.250000,0.000000
54.563425,95.250000,0.000000
54.663358,95.250000,0.000000
54.763291,95.250000,0.000000
54.863224,95.250000,0.000000
54.963157,95.250000,0.000000
55.063090,95.250000,0.000000
55.163023,95.250000,0.000000
55.262956,95.250000,0.000000
55.362889,95.250000,0.000000
55.462822,95.250000,0.000000
55.562755,95.250000,0.000000
55.662688,95.250000,0.000000
55.762621,95.250000,0.000000
55.862554,95.250000,0.000000
55.962487,95.250000,0.000000
56.062420,95.250000,0.000000
56.162353,95.250000,0.000000
56.262286,95.250000,0.000000
56.362219,95.250000,0.000000
56.462152,95.250000,0.000000
56.562085,95.250000,0.000000
56.662018,95.250000,0.000000
56.761951,95.250000,0.000000
56.861884,95.250000,0.000000
56.961817,95.250000,0.000000
57.061750,95.250000,0.000000
57.161683,95.250000,0.000000
57.261616,95.250000,0.000000
57.361549,95.250000,0.000000
57.461482,95.250000,0.000000
57.561415,95.250000,0.000000
57.661348,95.250000,0.000000
57.761281,95.250000,0.000000
